,SK_ID_CURR,y_proba
6128,314541,0.08209046
6129,260646,0.064333186
6130,194982,0.04824876
6131,250332,0.14469197
6132,398877,0.28582937
6133,453819,0.08322611
6134,305999,0.17737459
6135,106842,0.087923594
6136,156524,0.06017342
6137,294272,0.02809594
6138,439346,0.26939002
6139,418856,0.022624068
6140,359585,0.071699254
6141,109801,0.01153924
6142,214717,0.065296866
6143,372325,0.05522222
6144,331184,0.3466213
6145,240704,0.23354402
6146,262184,0.032267556
6147,141186,0.036024366
6148,143363,0.0853317
6149,173407,0.04413063
6150,142424,0.067075364
6151,107610,0.045148365
6152,106912,0.3245805
6153,337038,0.017956352
6154,124251,0.076351605
6155,122738,0.014904018
6156,267896,0.016681286
6157,220818,0.029266827
6158,180309,0.05306926
6159,232085,0.09592134
6160,153683,0.014114621
6161,142340,0.14305988
6162,119024,0.027762057
6163,300002,0.04628329
6164,147381,0.018635467
6165,338390,0.014236271
6166,385598,0.030187584
6167,245069,0.02476628
6168,229303,0.06964287
6169,427288,0.053610336
6170,282466,0.04456449
6171,196031,0.09448158
6172,177286,0.51230216
6173,402026,0.14538836
6174,352544,0.02862555
6175,163250,0.049059365
6176,303462,0.14326006
6177,109588,0.056707364
6178,314121,0.039494585
6179,309567,0.015247698
6180,146144,0.015812075
6181,382693,0.025743637
6182,350363,0.06644775
6183,451906,0.0631431
6184,110193,0.023506712
6185,247035,0.031599514
6186,182409,0.062245898
6187,407052,0.013173183
6188,176132,0.02219117
6189,187177,0.09421511
6190,342502,0.03541213
6191,380874,0.05524423
6192,212463,0.059765805
6193,292716,0.02274331
6194,125741,0.0327247
6195,135182,0.05188172
6196,112628,0.034779474
6197,449142,0.14911646
6198,233232,0.07910694
6199,332781,0.09471241
6200,272733,0.03384208
6201,225974,0.012957183
6202,268816,0.023513202
6203,330180,0.030087695
6204,378465,0.050820123
6205,185213,0.04188634
6206,226409,0.048651814
6207,336614,0.03319442
6208,410266,0.17540823
6209,445387,0.05364665
6210,121133,0.046413828
6211,309366,0.069082685
6212,443658,0.06608243
6213,377257,0.03931558
6214,291638,0.019766612
6215,390693,0.045933034
6216,226270,0.04219757
6217,437321,0.04609952
6218,128988,0.010493511
6219,151263,0.010675507
6220,282340,0.18662147
6221,229624,0.06433839
6222,383771,0.1752301
6223,172717,0.057230134
6224,180638,0.10080188
6225,366529,0.09598723
6226,120875,0.051748056
6227,427351,0.04722321
6228,213337,0.096176386
6229,348201,0.010771949
6230,380641,0.037514903
6231,147341,0.13308375
6232,331889,0.109004445
6233,416059,0.02641358
6234,180682,0.011671857
6235,349561,0.012354159
6236,317822,0.11390946
6237,408226,0.025150515
6238,143086,0.053341147
6239,324081,0.114941865
6240,260504,0.08717369
6241,328290,0.20143764
6242,150685,0.091621526
6243,213893,0.03026501
6244,189590,0.028445309
6245,133265,0.08901392
6246,278950,0.037966672
6247,161667,0.04342956
6248,239521,0.027012754
6249,366434,0.061731562
6250,313272,0.060411587
6251,259911,0.03213162
6252,370204,0.12987141
6253,283453,0.10882868
6254,115120,0.2171837
6255,254436,0.21765599
6256,233276,0.02104717
6257,270814,0.10720849
6258,420396,0.2870898
6259,319129,0.019419683
6260,357979,0.07595804
6261,382497,0.15750198
6262,159538,0.16379404
6263,444437,0.027009383
6264,366464,0.027415209
6265,254029,0.015205776
6266,188073,0.11429815
6267,235632,0.07413736
6268,375850,0.06107284
6269,195407,0.1037029
6270,137134,0.082649425
6271,344894,0.2035137
6272,392943,0.03475284
6273,331047,0.21243897
6274,192882,0.020900866
6275,130228,0.06730639
6276,235533,0.07475789
6277,186702,0.17458394
6278,102768,0.2696316
6279,447221,0.024927588
6280,178462,0.032463826
6281,433830,0.021036997
6282,184631,0.060323477
6283,452706,0.005797539
6284,139492,0.03218203
6285,430894,0.07710767
6286,326853,0.09619755
6287,224565,0.0399067
6288,257087,0.044319004
6289,343057,0.14983897
6290,253783,0.08465997
6291,252026,0.05784744
6292,113596,0.036394138
6293,316727,0.007481693
6294,339354,0.09081808
6295,343688,0.18021168
6296,402701,0.009390447
6297,368158,0.0063136644
6298,186629,0.016100511
6299,343098,0.12864003
6300,393588,0.13801065
6301,105624,0.029833747
6302,342607,0.1000765
6303,262777,0.035783704
6304,285898,0.059366137
6305,149547,0.011523847
6306,303684,0.046710517
6307,114465,0.030072425
6308,398973,0.031777527
6309,375551,0.09588446
6310,300809,0.23195957
6311,148696,0.08352034
6312,152848,0.07635188
6313,212106,0.032410264
6314,158701,0.047023155
6315,352074,0.040212
6316,212400,0.012241829
6317,303309,0.35561448
6318,339820,0.16372652
6319,317724,0.017680237
6320,129165,0.0062423507
6321,138201,0.01757741
6322,142930,0.06004327
6323,363442,0.21350473
6324,407004,0.018037742
6325,216917,0.07058459
6326,439644,0.048798442
6327,200079,0.12307906
6328,323809,0.034080118
6329,154666,0.16175424
6330,274844,0.06543467
6331,183281,0.069336616
6332,449860,0.042141512
6333,100748,0.055732973
6334,289078,0.116685934
6335,388709,0.1193505
6336,305945,0.03260948
6337,202314,0.041930314
6338,351199,0.028531065
6339,394509,0.049925458
6340,253762,0.0303065
6341,305829,0.20790096
6342,449482,0.037755713
6343,357360,0.016173976
6344,413071,0.027045032
6345,438688,0.04556351
6346,312646,0.011942578
6347,234991,0.033436324
6348,105310,0.1250045
6349,301559,0.03677095
6350,252583,0.050775852
6351,427758,0.024653686
6352,301261,0.06563252
6353,289256,0.051747285
6354,142337,0.04168529
6355,133387,0.0853467
6356,349058,0.025068063
6357,270664,0.05555369
6358,259032,0.09054408
6359,380352,0.23113799
6360,147679,0.015344708
6361,140956,0.036105685
6362,316246,0.024930248
6363,400742,0.0842314
6364,157747,0.021780003
6365,377461,0.05162855
6366,302223,0.04106052
6367,339440,0.027469711
6368,191336,0.086916976
6369,398484,0.22715525
6370,455971,0.098548464
6371,135175,0.31283382
6372,250534,0.026570283
6373,356343,0.42934018
6374,250039,0.3984293
6375,306888,0.089744225
6376,435635,0.04918496
6377,351161,0.24291739
6378,292877,0.011727252
6379,131976,0.029683562
6380,100981,0.033812936
6381,128561,0.17311028
6382,200933,0.041992854
6383,134130,0.026269611
6384,177036,0.025385642
6385,260290,0.055638514
6386,318637,0.25622287
6387,384713,0.121648245
6388,290101,0.015946306
6389,405213,0.018279742
6390,155008,0.016008545
6391,153811,0.09903141
6392,232048,0.052232545
6393,380673,0.03193409
6394,115204,0.020029593
6395,182289,0.11087675
6396,433153,0.20317504
6397,352452,0.15629779
6398,398257,0.12881905
6399,262319,0.020164346
6400,421611,0.09527342
6401,448495,0.20305708
6402,271893,0.2898183
6403,388518,0.124747016
6404,357530,0.023226457
6405,106656,0.15868391
6406,369190,0.07629663
6407,187846,0.08307696
6408,160999,0.046675444
6409,373556,0.021742698
6410,124851,0.24843068
6411,420028,0.15215205
6412,403234,0.023369063
6413,450932,0.12691844
6414,323058,0.23859373
6415,400408,0.07679979
6416,207602,0.056160323
6417,266108,0.051573664
6418,389374,0.17749603
6419,297505,0.055379387
6420,232238,0.19287957
6421,439449,0.030378763
6422,142366,0.023840638
6423,433555,0.06401562
6424,301539,0.14872816
6425,357262,0.04192359
6426,112699,0.08064599
6427,380703,0.051870625
6428,170725,0.05897367
6429,203555,0.062131528
6430,136315,0.049630243
6431,168846,0.01977957
6432,372516,0.34336334
6433,362729,0.05328102
6434,318342,0.027498452
6435,226218,0.020219682
6436,450888,0.050036456
6437,241300,0.09138866
6438,254517,0.05112061
6439,311957,0.13752902
6440,385327,0.07572781
6441,444473,0.074941196
6442,170320,0.32876942
6443,270947,0.04980166
6444,262051,0.20408411
6445,451666,0.062326565
6446,351765,0.14725506
6447,216371,0.09099888
6448,409252,0.06726956
6449,410168,0.0237653
6450,203453,0.069452584
6451,390525,0.025385682
6452,215195,0.018933509
6453,446904,0.028875753
6454,382279,0.031603623
6455,341245,0.33458018
6456,124542,0.22761424
6457,311798,0.15903468
6458,251690,0.060636032
6459,379761,0.10390824
6460,114744,0.17849417
6461,189242,0.009729216
6462,150053,0.033628177
6463,344572,0.053088628
6464,201335,0.026580654
6465,140465,0.0891746
6466,399010,0.020266976
6467,255111,0.045252744
6468,372409,0.04667046
6469,440041,0.0074413368
6470,136595,0.1519283
6471,263902,0.01436357
6472,431055,0.015608589
6473,290749,0.04093143
6474,179419,0.11816661
6475,159859,0.1312579
6476,167575,0.06561957
6477,277242,0.05306841
6478,192751,0.2938108
6479,262268,0.15658733
6480,403644,0.03587804
6481,370044,0.027805205
6482,298441,0.079594955
6483,131216,0.06153049
6484,392030,0.030853298
6485,111884,0.120116256
6486,415702,0.078717925
6487,141400,0.20917767
6488,249716,0.24156485
6489,356078,0.08722977
6490,271946,0.17766179
6491,209615,0.11735426
6492,127016,0.07539749
6493,357877,0.02560311
6494,247710,0.02860348
6495,332240,0.054332335
6496,396885,0.10021609
6497,161311,0.07449056
6498,248290,0.03182517
6499,295814,0.07403142
6500,272483,0.66432935
6501,131172,0.054071583
6502,204638,0.042522464
6503,194901,0.15362068
6504,391277,0.1653463
6505,107730,0.056003254
6506,363716,0.021900656
6507,158191,0.059249777
6508,207400,0.17465742
6509,280509,0.092697844
6510,111623,0.03907293
6511,232241,0.048622403
6512,376750,0.041485656
6513,203886,0.065275475
6514,260712,0.13711315
6515,105458,0.039852623
6516,310561,0.018701477
6517,240803,0.023778252
6518,373236,0.029227471
6519,413313,0.21573046
6520,248194,0.08235853
6521,442177,0.06108882
6522,144421,0.08330769
6523,253190,0.06848348
6524,367938,0.023541922
6525,346165,0.051337995
6526,404975,0.012199585
6527,170942,0.15589352
6528,369226,0.099864446
6529,147336,0.015252203
6530,214904,0.2749415
6531,221037,0.057158537
6532,406164,0.03896881
6533,449519,0.06982636
6534,132574,0.03147352
6535,189326,0.09059718
6536,331432,0.063350104
6537,348600,0.07188999
6538,284391,0.08328526
6539,201313,0.056804482
6540,289713,0.037439004
6541,240786,0.030553216
6542,120321,0.14247641
6543,242530,0.036519
6544,453516,0.059348207
6545,363929,0.07021936
6546,421679,0.064617425
6547,421735,0.052294947
6548,253921,0.019176204
6549,268435,0.041588794
6550,161525,0.052834515
6551,108568,0.022875398
6552,438745,0.03437457
6553,303337,0.11831099
6554,231525,0.043832973
6555,153104,0.14375827
6556,110963,0.06334563
6557,395296,0.053784207
6558,371210,0.107297085
6559,228836,0.0794923
6560,248353,0.15238963
6561,115389,0.02223478
6562,377830,0.058638047
6563,213961,0.015628632
6564,103780,0.062450603
6565,334398,0.3354503
6566,106671,0.28372237
6567,319925,0.03176552
6568,428209,0.046731267
6569,112345,0.0568231
6570,358293,0.022476505
6571,407742,0.0030924398
6572,208729,0.040342875
6573,133371,0.16551426
6574,419449,0.05624589
6575,329940,0.37726477
6576,344701,0.009967789
6577,345950,0.06234857
6578,117849,0.018631803
6579,248359,0.038015854
6580,174086,0.24011034
6581,158675,0.02445577
6582,232244,0.036572114
6583,178987,0.011658998
6584,297918,0.03205864
6585,222470,0.07178166
6586,189639,0.03340171
6587,192246,0.093392596
6588,118593,0.25192246
6589,414083,0.078335464
6590,423335,0.14431952
6591,451839,0.052061528
6592,196457,0.16550861
6593,328286,0.19369224
6594,417631,0.01716587
6595,398217,0.038038608
6596,269286,0.08519029
6597,176712,0.45491293
6598,160498,0.039057545
6599,399746,0.05170718
6600,193749,0.052720428
6601,321687,0.111632556
6602,182250,0.009047361
6603,302120,0.074914105
6604,340238,0.08481528
6605,134249,0.027735708
6606,310214,0.021063805
6607,241954,0.44752055
6608,251483,0.058721147
6609,334465,0.02526781
6610,258998,0.01939561
6611,159593,0.039383084
6612,113377,0.029200925
6613,379668,0.022371976
6614,231703,0.10006834
6615,289253,0.0141449515
6616,210384,0.038218558
6617,223022,0.040041447
6618,384540,0.06651873
6619,445262,0.07728504
6620,307605,0.066463046
6621,121729,0.04932984
6622,340585,0.12639567
6623,181080,0.04857426
6624,348544,0.013773655
6625,288936,0.05369146
6626,305978,0.015638025
6627,265753,0.046726488
6628,427373,0.033899054
6629,190945,0.054775085
6630,372475,0.6910605
6631,246831,0.14312848
6632,145704,0.10028783
6633,214351,0.017844452
6634,329597,0.050070193
6635,423221,0.015446422
6636,259464,0.05153518
6637,239408,0.27995607
6638,411008,0.012060448
6639,276016,0.12896527
6640,452130,0.03707802
6641,340276,0.10743121
6642,193956,0.08836839
6643,370893,0.015033653
6644,277287,0.037563264
6645,238228,0.22610654
6646,412945,0.039713413
6647,393866,0.089500055
6648,240410,0.015195378
6649,401514,0.07894202
6650,300199,0.049730808
6651,323102,0.0106588695
6652,195853,0.053118754
6653,308720,0.057887238
6654,184156,0.042152397
6655,445020,0.14117654
6656,241591,0.017199796
6657,384832,0.13267186
6658,223891,0.10641022
6659,356915,0.089626096
6660,205787,0.052178998
6661,211204,0.06845916
6662,265322,0.038212627
6663,248746,0.011026167
6664,454420,0.17132697
6665,216990,0.043835655
6666,234189,0.102215275
6667,248277,0.2565477
6668,153789,0.019079454
6669,324012,0.063434325
6670,110927,0.068087146
6671,217995,0.025992036
6672,386428,0.01601609
6673,249417,0.061780225
6674,260696,0.023884065
6675,451619,0.062392984
6676,180879,0.043460384
6677,202312,0.103633955
6678,336960,0.038381748
6679,391075,0.077672035
6680,245347,0.013637714
6681,178532,0.11165702
6682,301045,0.13963768
6683,361261,0.2848195
6684,308035,0.10867177
6685,154508,0.036319703
6686,155330,0.028077899
6687,140176,0.03527151
6688,194503,0.011108836
6689,210030,0.034496684
6690,438494,0.016214954
6691,382778,0.050011706
6692,150300,0.15456723
6693,137710,0.17108174
6694,145791,0.037899688
6695,291078,0.097967155
6696,270193,0.041636504
6697,128552,0.008267128
6698,397215,0.2454664
6699,309444,0.13103455
6700,226705,0.27971992
6701,113660,0.013962733
6702,408812,0.04581378
6703,253010,0.032703545
6704,225690,0.07678196
6705,128136,0.015322729
6706,366840,0.0799361
6707,127682,0.038845867
6708,185468,0.3230664
6709,232695,0.06570502
6710,127578,0.067751445
6711,134674,0.13356414
6712,410461,0.036483232
6713,115552,0.06977176
6714,406174,0.04116529
6715,120846,0.016885497
6716,304243,0.009272717
6717,131680,0.010625072
6718,157240,0.057172794
6719,211668,0.09406126
6720,150924,0.05939867
6721,101722,0.04375536
6722,361508,0.017940147
6723,375590,0.009476139
6724,146996,0.02432217
6725,309368,0.018963523
6726,329061,0.021060338
6727,434191,0.15519656
6728,278622,0.04691642
6729,427317,0.1477888
6730,351648,0.04402699
6731,250696,0.033175893
6732,406823,0.030930063
6733,111195,0.023400256
6734,401075,0.010866546
6735,184961,0.04513843
6736,303187,0.030330561
6737,133784,0.03248101
6738,322496,0.17305408
6739,396074,0.10769743
6740,255456,0.025637101
6741,171483,0.024316745
6742,373586,0.11994675
6743,246144,0.061759673
6744,168938,0.5621973
6745,364832,0.010937848
6746,428861,0.06930088
6747,280500,0.12377414
6748,435388,0.028658634
6749,215984,0.18279943
6750,203879,0.08037966
6751,148015,0.053391915
6752,277143,0.04978776
6753,117637,0.063846566
6754,359025,0.10889647
6755,450625,0.081740886
6756,321042,0.022926899
6757,388404,0.020883212
6758,200142,0.034066092
6759,350409,0.4741416
6760,101206,0.031367257
6761,185012,0.14464211
6762,266789,0.03197192
6763,357765,0.015121359
6764,112969,0.16502073
6765,308811,0.036784153
6766,342934,0.077077426
6767,144175,0.025846353
6768,178760,0.0478377
6769,178844,0.076580405
6770,426375,0.119815044
6771,351557,0.111147314
6772,227747,0.34278825
6773,247441,0.26466918
6774,178383,0.0927847
6775,245469,0.081263706
6776,238760,0.022441251
6777,279049,0.027531374
6778,285554,0.014836247
6779,431822,0.1931629
6780,350573,0.046117086
6781,351723,0.047226023
6782,398854,0.1607999
6783,138491,0.058678802
6784,253135,0.15319417
6785,164043,0.029376732
6786,310117,0.030861922
6787,418632,0.018803842
6788,134210,0.024026014
6789,289500,0.013576266
6790,262763,0.04579974
6791,138231,0.057338156
6792,404646,0.03098671
6793,214787,0.37164196
6794,450748,0.02105079
6795,192046,0.043427013
6796,101378,0.024822382
6797,310495,0.023957653
6798,298447,0.03841714
6799,256680,0.14488685
6800,320734,0.03796947
6801,272416,0.0238694
6802,392697,0.025482485
6803,112923,0.060660884
6804,295340,0.14196151
6805,230201,0.008422378
6806,241099,0.16886361
6807,446776,0.056357287
6808,414296,0.036842775
6809,151046,0.01643132
6810,416411,0.02838751
6811,417608,0.25793222
6812,415699,0.027261844
6813,239032,0.014830144
6814,294553,0.19277443
6815,238456,0.05725759
6816,252124,0.2666265
6817,101955,0.27814376
6818,290760,0.037873823
6819,210609,0.011719733
6820,221389,0.05812807
6821,141884,0.19884332
6822,370592,0.07550034
6823,306353,0.022697013
6824,351507,0.18382852
6825,335285,0.063043535
6826,252183,0.20897269
6827,333106,0.05330318
6828,386526,0.028418407
6829,395084,0.08896898
6830,200708,0.029503012
6831,188731,0.104187846
6832,297893,0.012234065
6833,240456,0.07931744
6834,151219,0.033865053
6835,109280,0.066132426
6836,188869,0.05475245
6837,322995,0.043832794
6838,156944,0.020271689
6839,228743,0.0676045
6840,376961,0.044642337
6841,424906,0.06307513
6842,205747,0.11826026
6843,173990,0.019675655
6844,116243,0.20044802
6845,401640,0.03392473
6846,122155,0.05036614
6847,315197,0.33953908
6848,294352,0.028866341
6849,164663,0.05162751
6850,297373,0.18842407
6851,417731,0.022950122
6852,446853,0.007905997
6853,299189,0.013246885
6854,165219,0.01683522
6855,214824,0.106464006
6856,443957,0.03118623
6857,166320,0.08151022
6858,358380,0.026769653
6859,339672,0.07925402
6860,125674,0.14332272
6861,406391,0.028921565
6862,252159,0.11475681
6863,336029,0.03796147
6864,320553,0.10189929
6865,258732,0.162261
6866,219767,0.019205652
6867,244426,0.0922677
6868,262976,0.08101664
6869,250765,0.1543307
6870,104326,0.074959815
6871,389358,0.02675898
6872,304583,0.016290698
6873,216724,0.046603493
6874,208636,0.09155206
6875,193021,0.06620007
6876,372794,0.21969713
6877,446716,0.13384324
6878,172909,0.18711114
6879,360060,0.07098304
6880,336584,0.01482616
6881,384368,0.025195876
6882,224635,0.035362307
6883,103444,0.009549395
6884,313218,0.024039255
6885,228771,0.056354407
6886,283751,0.0519094
6887,323521,0.2711943
6888,254245,0.15010758
6889,225853,0.016770741
6890,250309,0.026274754
6891,110470,0.018852444
6892,154340,0.13745968
6893,366620,0.062257387
6894,182440,0.18919387
6895,101175,0.05547481
6896,391679,0.05551135
6897,365345,0.03886046
6898,278389,0.30037874
6899,375703,0.22195053
6900,445306,0.06986457
6901,386861,0.026491558
6902,432358,0.047073256
6903,237300,0.21267012
6904,365867,0.03735511
6905,437217,0.047949426
6906,232159,0.114025824
6907,104266,0.07293933
6908,331699,0.04746971
6909,268320,0.09836773
6910,103091,0.015407181
6911,165206,0.054741114
6912,300547,0.049121656
6913,166212,0.015679978
6914,282722,0.0549337
6915,158773,0.054865975
6916,160329,0.49038923
6917,213023,0.057816844
6918,392102,0.026770566
6919,196780,0.09509445
6920,304919,0.1072719
6921,317090,0.013592951
6922,330584,0.03555579
6923,254044,0.16819178
6924,428262,0.06435125
6925,284626,0.014772828
6926,253221,0.024356868
6927,267510,0.02427752
6928,169670,0.011587036
6929,104586,0.028928602
6930,387685,0.021010298
6931,274673,0.038440928
6932,446486,0.07975996
6933,375554,0.13749069
6934,440433,0.03601646
6935,217008,0.06479945
6936,402413,0.075494185
6937,227896,0.13114806
6938,267703,0.051586177
6939,103043,0.081605665
6940,435649,0.1312051
6941,430381,0.038626768
6942,149297,0.021446986
6943,359929,0.015111669
6944,282361,0.106910884
6945,140286,0.02455677
6946,275251,0.09537487
6947,406622,0.010548319
6948,391272,0.059078906
6949,193448,0.47011438
6950,224479,0.11822753
6951,416723,0.08110521
6952,173483,0.040870614
6953,153100,0.016045852
6954,449384,0.10473543
6955,439417,0.010172788
6956,235742,0.06436045
6957,223962,0.027702456
6958,247491,0.2627261
6959,244497,0.16391557
6960,225390,0.046325617
6961,260344,0.08764188
6962,154439,0.07947099
6963,255063,0.026976807
6964,407159,0.034142736
6965,438824,0.028577883
6966,321586,0.08168186
6967,433703,0.08405955
6968,298680,0.031128345
6969,375343,0.05277488
6970,167439,0.03359812
6971,224237,0.03983802
6972,363633,0.20407613
6973,365211,0.045927193
6974,359398,0.064782985
6975,284649,0.011464986
6976,216928,0.10401687
6977,405873,0.015602532
6978,143057,0.045287367
6979,108966,0.13993886
6980,403680,0.09729985
6981,117655,0.03685041
6982,124435,0.025609221
6983,145714,0.08630868
6984,385314,0.03580264
6985,285707,0.06301705
6986,161460,0.06626971
6987,330543,0.04465576
6988,251495,0.07861034
6989,414264,0.0505737
6990,270830,0.17386208
6991,177593,0.03564095
6992,286157,0.05931845
6993,330185,0.19854741
6994,270416,0.3427475
6995,369710,0.15359378
6996,262421,0.068430625
6997,281822,0.049897555
6998,304527,0.06420776
6999,451508,0.08080652
7000,223824,0.029231435
7001,229438,0.10339746
7002,147870,0.03328307
7003,180707,0.09210876
7004,185036,0.020449126
7005,117432,0.11092077
7006,290354,0.06487216
7007,362427,0.030484399
7008,163333,0.03305427
7009,293006,0.3488679
7010,371449,0.079934165
7011,190020,0.07387604
7012,183892,0.024617473
7013,228619,0.022128332
7014,151184,0.009490746
7015,126213,0.041948523
7016,129893,0.045038383
7017,200211,0.03521615
7018,251582,0.028217666
7019,143042,0.25974277
7020,274618,0.15611622
7021,358496,0.034726456
7022,350660,0.04944343
7023,284180,0.049145628
7024,316709,0.05892358
7025,384156,0.02371113
7026,243373,0.35440186
7027,238584,0.073490925
7028,354637,0.109865315
7029,249674,0.18128179
7030,423727,0.074428596
7031,197315,0.0856536
7032,446573,0.029043877
7033,369311,0.036695413
7034,381699,0.105536796
7035,291019,0.015316635
7036,147933,0.011825329
7037,217775,0.07245871
7038,243650,0.024009114
7039,251840,0.0913772
7040,151322,0.09834741
7041,456183,0.049243093
7042,274506,0.055677373
7043,105554,0.04834851
7044,231372,0.2898936
7045,362577,0.036879532
7046,179539,0.03178888
7047,101195,0.04423489
7048,221303,0.098235145
7049,362684,0.08087629
7050,308119,0.08830409
7051,149977,0.09582811
7052,262266,0.09049399
7053,346229,0.02913844
7054,343258,0.06395413
7055,269046,0.060044274
7056,313235,0.11176637
7057,117976,0.04560083
7058,448094,0.24235538
7059,261511,0.15174265
7060,315461,0.12613371
7061,319001,0.052800126
7062,346510,0.09622083
7063,121474,0.048002142
7064,431830,0.05242105
7065,174049,0.12748444
7066,320868,0.08915262
7067,365483,0.03819839
7068,237134,0.06246408
7069,249074,0.041435022
7070,230702,0.019334003
7071,341646,0.009442978
7072,297353,0.023422306
7073,416016,0.07376229
7074,239711,0.018558022
7075,122297,0.17785905
7076,319541,0.12887701
7077,149081,0.05768919
7078,194777,0.014678648
7079,305254,0.010676957
7080,350654,0.06045779
7081,381425,0.055795003
7082,437115,0.080842465
7083,180121,0.3100652
7084,180325,0.045910336
7085,413577,0.06784793
7086,422417,0.017565385
7087,257172,0.06107617
7088,202293,0.025838532
7089,319805,0.017163223
7090,321889,0.027606644
7091,273204,0.07932122
7092,303281,0.09293165
7093,373414,0.17411007
7094,108252,0.023221027
7095,441494,0.0262678
7096,189391,0.10242209
7097,162205,0.04627642
7098,342764,0.21905322
7099,394188,0.06351696
7100,215498,0.056570537
7101,294124,0.019240359
7102,198519,0.10105187
7103,435406,0.039339963
7104,416045,0.17018536
7105,243292,0.048034
7106,223933,0.13788617
7107,320697,0.18032551
7108,132826,0.24572743
7109,306113,0.05998293
7110,267692,0.17456663
7111,202011,0.0318146
7112,210028,0.037584938
7113,326971,0.0291154
7114,212243,0.30088434
7115,401760,0.036241718
7116,356991,0.07737216
7117,414968,0.05693364
7118,225680,0.04939201
7119,403136,0.050307605
7120,332795,0.034213137
7121,159828,0.13448812
7122,265518,0.09347121
7123,245548,0.037524883
7124,323953,0.024522962
7125,370160,0.02025225
7126,383595,0.13206264
7127,281800,0.015702205
7128,326233,0.013338038
7129,249094,0.048873756
7130,430062,0.012928856
7131,129566,0.05343606
7132,334364,0.02468415
7133,263592,0.10674408
7134,290654,0.04297282
7135,417053,0.03146341
7136,372708,0.29486495
7137,183239,0.037050027
7138,431758,0.083069
7139,316059,0.031044532
7140,353384,0.044349156
7141,235652,0.029734336
7142,323502,0.37238494
7143,102889,0.08245735
7144,397098,0.05234357
7145,317524,0.010899931
7146,113247,0.109801754
7147,277756,0.11013927
7148,263757,0.025920851
7149,332627,0.057032306
7150,427022,0.028876998
7151,251053,0.069750145
7152,202665,0.025991527
7153,388604,0.12316035
7154,215440,0.15795766
7155,272359,0.05484789
7156,429904,0.015780043
7157,313022,0.034473732
7158,418659,0.097212315
7159,177402,0.11947596
7160,306858,0.10794297
7161,322400,0.047236
7162,314029,0.04653478
7163,401272,0.03966139
7164,418481,0.041141864
7165,137694,0.030755347
7166,238764,0.14286676
7167,232089,0.036949083
7168,265157,0.16170259
7169,200852,0.20234382
7170,355535,0.22267838
7171,325664,0.025433635
7172,286427,0.016017728
7173,268687,0.030670391
7174,392006,0.046245817
7175,431820,0.22328089
7176,284369,0.077030115
7177,287391,0.15846561
7178,378588,0.027599579
7179,157300,0.09042763
7180,290209,0.03282681
7181,338547,0.040305626
7182,225406,0.03226007
7183,407760,0.09533892
7184,282738,0.033491254
7185,389683,0.024500176
7186,303853,0.083285734
7187,334967,0.14808212
7188,264117,0.22809553
7189,419575,0.039751917
7190,307502,0.1396655
7191,243792,0.15282443
7192,424487,0.033662114
7193,122555,0.12818605
7194,203621,0.20590273
7195,410245,0.07384549
7196,127675,0.124187924
7197,130059,0.030266052
7198,321268,0.1269017
7199,278764,0.11675613
7200,239476,0.17055926
7201,253666,0.13545367
7202,260139,0.38768226
7203,290544,0.09231786
7204,146641,0.10702292
7205,210418,0.01936
7206,290747,0.03143606
7207,368476,0.09957859
7208,341370,0.018800799
7209,139900,0.03669447
7210,289693,0.030377187
7211,213215,0.15816768
7212,157366,0.13322684
7213,100206,0.1717161
7214,271375,0.02324794
7215,250215,0.04829626
7216,124413,0.023012169
7217,149896,0.032465458
7218,341571,0.018912945
7219,142442,0.012462534
7220,300674,0.081343785
7221,260474,0.042890597
7222,428544,0.017419266
7223,317146,0.03614155
7224,106815,0.23223744
7225,133217,0.04012828
7226,290522,0.069155596
7227,287034,0.024384536
7228,392326,0.02764561
7229,286843,0.09239542
7230,319266,0.05067306
7231,232284,0.02793393
7232,292327,0.03755175
7233,147851,0.2336994
7234,251099,0.38871536
7235,111806,0.059224263
7236,140836,0.014357563
7237,234479,0.104440145
7238,124809,0.090172276
7239,379981,0.023290183
7240,388811,0.08002018
7241,256574,0.15048236
7242,396817,0.10874371
7243,193431,0.018629903
7244,348402,0.05764495
7245,301590,0.02606057
7246,215927,0.013558507
7247,310016,0.020201933
7248,266244,0.10181833
7249,305397,0.06173758
7250,232546,0.050925642
7251,152852,0.10754409
7252,360917,0.02877791
7253,319024,0.031772453
7254,243425,0.21832074
7255,234865,0.05961917
7256,455797,0.01691848
7257,420467,0.06125262
7258,255159,0.118711166
7259,357742,0.052712545
7260,334819,0.020300008
7261,288609,0.03760403
7262,235317,0.25353178
7263,441362,0.10100801
7264,172178,0.01899685
7265,425732,0.026136622
7266,255136,0.033840716
7267,203718,0.023296155
7268,110384,0.08806928
7269,237682,0.069697164
7270,353146,0.04532909
7271,262806,0.13798615
7272,419124,0.024430573
7273,137196,0.018934898
7274,151256,0.042913385
7275,243349,0.049769826
7276,171357,0.033610307
7277,421408,0.07221806
7278,113131,0.009552454
7279,184448,0.044158034
7280,374697,0.034771968
7281,143848,0.026793107
7282,238332,0.02053192
7283,415463,0.031425703
7284,262694,0.016667776
7285,112131,0.04029175
7286,229091,0.035560306
7287,168673,0.0270853
7288,303502,0.022631055
7289,280393,0.01122909
7290,446105,0.10968023
7291,210972,0.017612703
7292,103992,0.067880586
